date,direction,pnl,outcome,reason,hour,dow,year,month,level,atr
2024-07-02,long,150.56506155205327,win,sl,17,1,2024,2024-07,2321.96,3.4589236590986636
2024-07-04,long,90.04901117229642,win,sl,7,3,2024,2024-07,2355.5834999999997,2.199170892742257
2024-07-04,long,88.94358284419161,win,sl,9,3,2024,2024-07,2355.5834999999997,2.188166279984105
2024-07-08,long,-99.99999999999662,loss,sl,1,0,2024,2024-07,2384.8685,2.541000146628534
2024-07-08,long,-100.00000000000698,loss,sl,6,0,2024,2024-07,2380.755,2.1586778645567706
2024-07-09,long,-100.0000000000118,loss,sl,6,1,2024,2024-07,2363.4065,1.9204991568715295
2024-07-09,long,194.44778039040452,win,sl,15,1,2024,2024-07,2351.135,4.354061268143239
2024-07-15,long,99.0245942770572,win,sl,1,0,2024,2024-07,2405.52,2.1575319213104924
2024-07-15,long,100.6019880831102,win,sl,2,0,2024,2024-07,2408.155,2.286596401538146
2024-07-17,long,250.0,win,tp,7,2,2024,2024-07,2464.0665,3.5316027288538403
2024-07-21,long,-100.00000000000094,loss,sl,23,6,2024,2024-07,2410.6565,2.8157107426131653
2024-07-22,short,160.42214728251892,win,sl,1,0,2024,2024-07,2412.0455,2.7659118890618113
2024-07-22,long,126.44869855784205,win,sl,9,0,2024,2024-07,2401.23,2.806570457128772
2024-07-22,long,94.51819973347395,win,sl,9,0,2024,2024-07,2401.23,2.910386853048161
2024-07-22,short,135.90932109032752,win,sl,10,0,2024,2024-07,2408.4815,2.7144667322931033
2024-07-23,long,-99.99999999999356,loss,sl,2,1,2024,2024-07,2399.94,2.1464158643663285
2024-07-23,short,-100.00000000000794,loss,sl,7,1,2024,2024-07,2396.4514999999997,2.741618313978288
2024-07-23,short,-99.9999999999947,loss,sl,10,1,2024,2024-07,2408.4435,3.040952512556648
2024-07-23,long,101.58235439465024,win,sl,14,1,2024,2024-07,2399.94,3.510324447739063
2024-07-24,long,-100.00000000000135,loss,sl,18,2,2024,2024-07,2408.105,3.7446632878072195
2024-07-25,long,-100.00000000000409,loss,sl,12,3,2024,2024-07,2366.8500000000004,5.333544512634271
2024-07-25,long,-100.00000000000311,loss,sl,13,3,2024,2024-07,2366.8500000000004,5.4385056188746725
2024-07-30,short,-99.99999999999523,loss,sl,0,1,2024,2024-07,2383.4900000000002,2.22566738029365
2024-07-30,short,83.88380693044846,win,sl,0,1,2024,2024-07,2383.4900000000002,2.1564561714669113
2024-08-01,long,134.18619992582052,win,sl,18,3,2024,2024-08,2435.875,4.5927863420906565
2024-08-05,long,88.62204775742111,win,sl,2,0,2024,2024-08,2435.875,7.001132509554437
2024-08-05,long,-100.00000000000186,loss,sl,23,0,2024,2024-08,2408.1715,3.849254122518615
2024-08-06,short,250.0,win,tp,5,1,2024,2024-08,2412.248,3.3605301023488705
2024-08-08,short,-100.00000000000418,loss,sl,7,3,2024,2024-08,2398.195,3.079067716490825
2024-08-08,short,91.05971916192907,win,sl,8,3,2024,2024-08,2398.195,2.9223319144061164
2024-08-12,long,-100.00000000000402,loss,sl,1,0,2024,2024-08,2427.0600000000004,2.2783438241421203
2024-08-15,long,115.95162295785133,win,sl,13,3,2024,2024-08,2438.1625,5.845723069174765
2024-08-15,long,-99.99999999999969,loss,sl,20,3,2024,2024-08,2453.6785,2.9712273301193
2024-08-19,long,-100.00000000000347,loss,sl,6,0,2024,2024-08,2498.9135,3.148734803326879
2024-08-19,long,-99.99999999999908,loss,sl,6,0,2024,2024-08,2502.3945000000003,3.0991823173749538
2024-08-20,long,-99.9999999999989,loss,sl,16,1,2024,2024-08,2499.9815000000003,5.663277070512384
2024-08-22,long,-100.00000000000652,loss,sl,3,3,2024,2024-08,2500.8935,2.683895366119766
2024-08-22,long,-99.99999999999876,loss,sl,3,3,2024,2024-08,2500.8935,2.6232956971112213
2024-08-22,short,-100.0000000000008,loss,sl,22,3,2024,2024-08,2486.08,2.8052657178581972
2024-08-22,short,-100.00000000000023,loss,sl,22,3,2024,2024-08,2486.08,2.3745830109819455
2024-08-26,long,-99.99999999999348,loss,sl,13,0,2024,2024-08,2520.79,2.869917514287141
2024-08-27,long,-100.00000000000537,loss,sl,8,1,2024,2024-08,2508.8185,3.120738354110759
2024-08-28,long,-99.99999999999392,loss,sl,4,2,2024,2024-08,2509.9535,2.241473749224633
2024-08-28,long,153.54222361282862,win,sl,6,2,2024,2024-08,2503.61,2.4715537058049386
2024-09-02,long,-100.00000000000738,loss,sl,18,0,2024,2024-09,2498.8815,2.3063809527196217
2024-09-03,long,-100.00000000000738,loss,sl,3,1,2024,2024-09,2494.2419999999997,2.22942403586996
2024-09-03,long,150.54390401424652,win,sl,4,1,2024,2024-09,2494.2419999999997,2.119196633915107
2024-09-03,short,-99.99999999999206,loss,sl,7,1,2024,2024-09,2501.425,2.358733987603233
2024-09-03,short,-99.99999999999764,loss,sl,20,1,2024,2024-09,2492.125,3.063076318644634
2024-09-04,long,106.9162184915661,win,sl,1,2,2024,2024-09,2492.8535,2.085202050157436
2024-09-04,long,84.07949943349878,win,sl,3,2,2024,2024-09,2492.8535,1.9144983747078053
2024-09-04,short,-100.0000000000038,loss,sl,13,2,2024,2024-09,2490.0345,3.7650805985543623
2024-09-04,short,-100.00000000000446,loss,sl,15,2,2024,2024-09,2496.8405000000002,4.755612883360542
2024-09-05,short,-100.0,loss,sl,0,3,2024,2024-09,2496.8405000000002,1.6784312432278057
2024-09-05,short,184.77434048186282,win,sl,2,3,2024,2024-09,2498.4204999999997,1.7742238689035315
2024-09-09,long,-99.99999999999139,loss,sl,1,0,2024,2024-09,2495.62,2.6376032475761804
2024-09-09,long,-100.00000000000435,loss,sl,1,0,2024,2024-09,2495.62,2.60634587274933
2024-09-09,short,-99.99999999999392,loss,sl,9,0,2024,2024-09,2498.3645,2.9496796797558975
2024-09-10,long,-99.99999999999622,loss,sl,8,1,2024,2024-09,2500.8115,2.1096920330210995
2024-09-11,long,-100.00000000000084,loss,sl,12,2,2024,2024-09,2516.865,2.4778654640926807
2024-09-16,long,84.50251120560338,win,sl,15,0,2024,2024-09,2577.618,3.3774419160556413
2024-09-17,long,99.9865725184017,win,sl,5,1,2024,2024-09,2575.335,2.0248370604455497
2024-09-17,long,-99.9999999999977,loss,sl,6,1,2024,2024-09,2583.855,2.2165476367436496
2024-09-18,long,131.73853542189332,win,sl,15,2,2024,2024-09,2568.025,3.230783345374093
2024-09-18,long,-99.99999999999739,loss,sl,16,2,2024,2024-09,2569.81,2.9398717236832312
2024-09-19,long,124.0868547745413,win,sl,4,3,2024,2024-09,2560.9845,3.425929522340066
2024-09-19,long,165.33488421818754,win,sl,13,3,2024,2024-09,2568.025,4.605403527026249
2024-09-23,long,250.0,win,tp,2,0,2024,2024-09,2618.46,2.1895981191605416
2024-09-23,long,-100.00000000000138,loss,sl,13,0,2024,2024-09,2624.9300000000003,3.489535377908803
2024-10-01,long,110.594018947329,win,sl,16,1,2024,2024-10,2662.3905,4.57820307087446
2024-10-01,long,100.17721881319628,win,sl,16,1,2024,2024-10,2662.3905,4.619152851526313
2024-10-03,long,89.1325225538885,win,sl,6,3,2024,2024-10,2651.975,2.1826414788912007
2024-10-03,long,-99.99999999999322,loss,sl,10,3,2024,2024-10,2644.59,2.9263697406915687
2024-10-07,long,-99.99999999999781,loss,sl,0,0,2024,2024-10,2648.0654999999997,2.5633639857892936
2024-10-07,short,156.78805837306294,win,sl,1,0,2024,2024-10,2652.8355,2.5984808439472222
2024-10-07,long,189.63490509019658,win,sl,20,0,2024,2024-10,2641.9365,2.706470080216411
2024-10-07,short,167.6674104984814,win,sl,22,0,2024,2024-10,2648.705,2.703842642676514
2024-10-08,long,-99.99999999999828,loss,sl,5,1,2024,2024-10,2641.9365,3.139879669925958
2024-10-08,long,166.0145624073859,win,sl,10,1,2024,2024-10,2640.0535,3.4650463135144873
2024-10-09,long,82.2753674966876,win,sl,8,2,2024,2024-10,2614.965,3.0545808828591023
2024-10-09,long,-100.00000000000173,loss,sl,16,2,2024,2024-10,2614.965,3.8320032460145983
2024-10-10,short,-99.99999999999797,loss,sl,8,3,2024,2024-10,2617.9500000000003,2.4903775381940756
2024-10-10,short,-100.00000000000475,loss,sl,8,3,2024,2024-10,2616.9805,2.4289219997516494
2024-10-14,long,85.23063402034131,win,sl,15,0,2024,2024-10,2645.3555,3.874052094323611
2024-10-14,long,117.03547704183632,win,sl,20,0,2024,2024-10,2645.3555,2.439894520764569
2024-10-15,long,-99.99999999999906,loss,sl,4,1,2024,2024-10,2643.2585,2.3197368421752107
2024-10-15,long,-100.00000000000269,loss,sl,8,1,2024,2024-10,2653.7645,2.8629513390741663
2024-10-16,long,93.27579287718774,win,sl,16,2,2024,2024-10,2665.365,4.180804240372546
2024-10-16,long,250.0,win,tp,17,2,2024,2024-10,2673.2495,3.683110207410938
2024-10-21,long,83.1845272350189,win,sl,19,0,2024,2024-10,2713.6265000000003,3.3945009928255603
2024-10-22,long,250.0,win,tp,1,1,2024,2024-10,2724.535,2.0241318984402206
2024-10-22,long,82.50294343778162,win,sl,11,1,2024,2024-10,2728.7535,2.787688119293591
2024-10-23,long,-99.99999999999679,loss,sl,23,2,2024,2024-10,2720.725,2.4596550615879886
2024-10-24,long,-99.9999999999951,loss,sl,19,3,2024,2024-10,2732.54,3.1208016134047902
2024-10-24,long,-99.99999999999638,loss,sl,19,3,2024,2024-10,2732.54,3.021351498161603
2024-10-28,long,-99.99999999999477,loss,sl,2,0,2024,2024-10,2734.04,3.495423131690769
2024-10-28,long,101.81317915263912,win,sl,4,0,2024,2024-10,2730.36,2.9510656379090436
2024-10-29,long,-99.9999999999988,loss,sl,10,1,2024,2024-10,2748.6815,2.80915616775386
2024-10-29,long,-99.99999999999388,loss,sl,12,1,2024,2024-10,2748.6815,3.020715847846717
2024-10-30,long,-99.99999999999233,loss,sl,11,2,2024,2024-10,2779.6515,2.5769958537586874
2024-10-31,long,-100.00000000000804,loss,sl,8,3,2024,2024-10,2777.2895,2.522349080219808
2024-11-04,short,-99.99999999999514,loss,sl,0,0,2024,2024-11,2740.425,3.269138225367146
2024-11-04,long,196.4950942066531,win,sl,6,0,2024,2024-11,2735.1684999999998,2.731557718637213
2024-11-04,long,-99.9999999999935,loss,sl,8,0,2024,2024-11,2735.1684999999998,2.8668384632948842
2024-11-04,short,-100.00000000000165,loss,sl,9,0,2024,2024-11,2743.805,3.3153080428432444
2024-11-05,short,-99.99999999999446,loss,sl,18,1,2024,2024-11,2745.1,3.5029762012083787
2024-11-06,long,86.03474517470421,win,sl,1,2,2024,2024-11,2731.8265,3.029720094015849
2024-11-06,long,-100.00000000000094,loss,sl,8,2,2024,2024-11,2724.83,8.057012117768334
2024-11-11,short,250.0,win,tp,10,0,2024,2024-11,2674.3555,3.3889464579428252
2024-11-12,short,130.68560659202024,win,sl,1,1,2024,2024-11,2626.3755,2.4802911531487
2024-11-12,short,-100.00000000000317,loss,sl,12,1,2024,2024-11,2606.5555,4.879108599583405
2024-11-13,short,97.02016710356037,win,sl,7,2,2024,2024-11,2606.5555,2.831699947546534
2024-11-13,short,-99.99999999999712,loss,sl,9,2,2024,2024-11,2611.7565,3.1728135327749447
2024-11-14,short,-99.99999999999775,loss,sl,14,3,2024,2024-11,2565.3205,4.636237836629893
2024-11-18,short,-99.99999999999856,loss,sl,10,0,2024,2024-11,2593.23,3.5848764790453576
2024-11-19,short,-99.99999999999682,loss,sl,6,1,2024,2024-11,2625.6150000000002,2.422701881311773
2024-11-19,short,137.1837106871352,win,sl,11,1,2024,2024-11,2636.545,3.255660454129289
2024-11-20,short,-100.00000000000225,loss,sl,0,2,2024,2024-11,2639.5099999999998,2.248371645339325
2024-11-20,short,-99.99999999999879,loss,sl,11,2,2024,2024-11,2626.25,2.851225964039293
2024-11-20,long,149.10217139704474,win,sl,14,2,2024,2024-11,2634.955,3.741363701818865
2024-11-21,long,96.45226019551845,win,sl,13,3,2024,2024-11,2662.0764999999997,3.724013067074465
2024-11-21,long,146.78152971491753,win,sl,16,3,2024,2024-11,2662.0764999999997,4.321894146771772
2024-11-25,long,-99.99999999999969,loss,sl,4,0,2024,2024-11,2661.3365000000003,7.441721523902766
2024-11-25,long,-100.00000000000378,loss,sl,19,0,2024,2024-11,2624.488,5.3497888415566
2024-11-26,short,127.51877765641831,win,sl,16,1,2024,2024-11,2631.4765,4.974666193596637
2024-11-27,short,-99.9999999999971,loss,sl,1,2,2024,2024-11,2633.225,2.6830870633330828
2024-11-27,short,-100.0000000000017,loss,sl,4,2,2024,2024-11,2641.7355000000002,2.7014996447687274
2024-11-28,short,-99.9999999999935,loss,sl,5,3,2024,2024-11,2632.9255,2.9389914603263696
2024-12-02,short,-99.99999999999966,loss,sl,8,0,2024,2024-12,2631.125,3.8570424514300745
2024-12-03,short,-99.99999999999748,loss,sl,8,1,2024,2024-12,2643.0585,2.85531314944781
2024-12-03,short,-100.00000000000327,loss,sl,12,1,2024,2024-12,2643.0585,2.6906482455050567
2024-12-04,short,176.76051372886238,win,sl,0,2,2024,2024-12,2643.0585,2.1528367504410117
2024-12-04,short,-100.00000000000688,loss,sl,3,2,2024,2024-12,2648.1585,2.642609163638372
2024-12-05,long,83.34686768175924,win,sl,7,3,2024,2024-12,2644.7655,2.58336515542621
2024-12-05,long,-99.99999999999942,loss,sl,7,3,2024,2024-12,2647.0685,2.613295643757753
2024-12-09,short,83.63155087939971,win,sl,2,0,2024,2024-12,2648.3675000000003,4.586207937754413
2024-12-09,short,82.87539457993695,win,sl,3,0,2024,2024-12,2644.625,4.720228992816732
2024-12-12,long,103.12826489358034,win,sl,3,3,2024,2024-12,2705.5769999999998,3.605507272680777
2024-12-16,short,-99.9999999999994,loss,sl,6,0,2024,2024-12,2653.1234999999997,2.4256064206006305
2024-12-17,short,-99.99999999999675,loss,sl,23,1,2024,2024-12,2647.1115,2.104966429382853
2024-12-18,short,110.07374391098728,win,sl,7,2,2024,2024-12,2647.1115,2.058654578400226
2024-12-18,short,84.78763006224787,win,sl,9,2,2024,2024-12,2649.587,2.4133000991348386
2024-12-23,long,106.09594366491675,win,sl,3,0,2024,2024-12,2621.638,2.9477204445029326
2024-12-23,long,-99.99999999999454,loss,sl,11,0,2024,2024-12,2616.4665,2.6763813427047904
2024-12-23,short,-99.99999999999297,loss,sl,23,0,2024,2024-12,2616.6605,2.055184039283776
2024-12-24,short,-100.00000000001054,loss,sl,0,1,2024,2024-12,2616.6605,2.0036969522395953
2024-12-24,short,89.88778564815941,win,sl,10,1,2024,2024-12,2616.6605,2.0737130797626278
2024-12-26,long,-100.00000000000287,loss,sl,9,3,2024,2024-12,2625.7999999999997,2.061048287887329
2024-12-26,short,-99.9999999999969,loss,sl,10,3,2024,2024-12,2629.3205,1.8659839695783953
2025-01-02,short,-100.00000000000473,loss,sl,7,3,2025,2025-01,2635.602,2.0717496596593192
2025-01-14,long,-100.00000000000631,loss,sl,6,1,2025,2025-01,2667.465,2.512874219527317
2025-01-15,long,250.0,win,tp,2,2,2025,2025-01,2669.8985,3.357453558675925
2025-01-20,long,117.95461135607619,win,sl,3,0,2025,2025-01,2702.9255,3.9780415057559164
2025-01-20,long,110.32630638996635,win,sl,4,0,2025,2025-01,2702.9255,3.8130385410590737
2025-01-21,long,250.0,win,tp,13,1,2025,2025-01,2725.3835,4.4563204679982595
2025-01-23,long,250.0,win,tp,16,3,2025,2025-01,2745.645,3.613096588600603
2025-01-28,long,-99.99999999999748,loss,sl,6,1,2025,2025-01,2741.2635,3.728944833817516
2025-01-28,long,250.0,win,tp,10,1,2025,2025-01,2741.2635,3.1343794148206334
2025-01-29,long,-100.00000000000533,loss,sl,6,2,2025,2025-01,2760.21,2.0880505495905504
2025-02-03,long,-100.00000000000138,loss,sl,0,0,2025,2025-02,2788.82,4.212198636114805
2025-02-03,long,-99.99999999999818,loss,sl,0,0,2025,2025-02,2791.7,4.202398733535196
2025-02-04,long,98.1988583412138,win,sl,11,1,2025,2025-02,2813.5015,3.892940987049735
2025-02-13,long,250.0,win,tp,18,3,2025,2025-02,2913.1235,4.193133026542119
2025-02-17,long,89.52426410369699,win,sl,13,0,2025,2025-02,2895.615,5.856045623951693
2025-02-17,long,93.09540240501323,win,sl,13,0,2025,2025-02,2895.615,5.687649507955154
2025-02-18,short,-100.00000000000107,loss,sl,2,1,2025,2025-02,2903.93,3.6920354173366436
2025-02-26,long,-100.0000000000015,loss,sl,16,2,2025,2025-02,2909.565,6.135087950300111
2025-02-26,long,-99.99999999999818,loss,sl,19,2,2025,2025-02,2914.885,5.479963594557475
2025-02-26,short,250.0,win,tp,19,2,2025,2025-02,2916.8185,4.907687997348011
2025-02-26,short,250.0,win,tp,21,2,2025,2025-02,2918.505,4.367478703984203
2025-02-27,long,-100.00000000000078,loss,sl,6,3,2025,2025-02,2890.8015,5.395950795821094
2025-03-03,short,-100.00000000000082,loss,sl,3,0,2025,2025-03,2867.27,5.891328716381801
2025-03-06,long,-100.00000000000186,loss,sl,8,3,2025,2025-03,2903.555,5.349178859233134
2025-03-10,long,-99.99999999999841,loss,sl,13,0,2025,2025-03,2896.767,4.779238082222113
2025-03-10,long,-99.99999999999703,loss,sl,14,0,2025,2025-03,2903.9815,5.072065294834069
2025-03-11,short,-99.99999999999976,loss,sl,10,1,2025,2025-03,2913.74,5.046382862708027
2025-03-11,short,144.22133860022024,win,sl,18,1,2025,2025-03,2920.685,4.018806972229588
2025-03-17,long,250.0,win,tp,5,0,2025,2025-03,2984.0215,2.680872022320558
2025-03-17,long,-99.99999999999862,loss,sl,12,0,2025,2025-03,2984.0215,3.721375850232613
2025-03-20,long,-99.99999999999991,loss,sl,7,3,2025,2025-03,3044.955,3.5830021748538488
2025-03-20,long,-100.00000000000797,loss,sl,23,3,2025,2025-03,3044.955,2.8558471356261634
2025-03-24,long,-99.99999999999628,loss,sl,13,0,2025,2025-03,3019.0115,3.757425703103903
2025-03-26,short,-99.99999999999937,loss,sl,6,2,2025,2025-03,3025.715,3.0487946348394153
2025-04-09,short,-99.99999999999758,loss,sl,5,2,2025,2025-04,3019.575,8.196699605484097
2025-04-14,long,-99.99999999999854,loss,sl,11,0,2025,2025-04,3219.775,8.128077584142948
2025-04-22,long,-100.00000000000013,loss,sl,20,1,2025,2025-04,3375.81,14.272032101450787
2025-04-23,long,-100.00000000000024,loss,sl,2,2,2025,2025-04,3373.26,14.680467146391456
2025-04-23,long,-99.99999999999922,loss,sl,7,2,2025,2025-04,3315.94,13.530511719069741
2025-04-24,short,82.14052937749523,win,sl,11,3,2025,2025-04,3342.91,9.763343961891753
2025-04-24,long,-100.00000000000118,loss,sl,13,3,2025,2025-04,3325.46,9.584031273263804
2025-04-24,short,-99.99999999999932,loss,sl,18,3,2025,2025-04,3342.91,8.429102485014084
2025-04-28,short,-100.00000000000233,loss,sl,14,0,2025,2025-04,3335.435,9.5585803709771
2025-04-28,long,-99.99999999999979,loss,sl,15,0,2025,2025-04,3325.46,9.336181773050177
2025-04-28,short,-99.99999999999874,loss,sl,15,0,2025,2025-04,3335.435,9.25931164640372
2025-04-28,long,102.10784357229974,win,sl,15,0,2025,2025-04,3319.61,9.063539123684865
2025-04-29,short,187.2457627108313,win,sl,19,1,2025,2025-04,3325.025,5.854894648544223
2025-04-30,long,-100.00000000000153,loss,sl,5,2,2025,2025-04,3306.72,5.406660268094501
2025-04-30,short,250.0,win,tp,15,2,2025,2025-04,3314.82,7.698048591958697
2025-05-05,short,-100.00000000000027,loss,sl,7,0,2025,2025-05,3265.74,7.331316602656878
2025-05-07,long,81.97632697329738,win,sl,5,2,2025,2025-05,3376.7,9.243596917349297
2025-05-08,long,-100.00000000000054,loss,sl,15,3,2025,2025-05,3355.01,10.75837726131698
2025-05-13,short,250.0,win,tp,19,1,2025,2025-05,3253.625,7.773203119654061
2025-05-14,short,250.0,win,tp,11,2,2025,2025-05,3240.265,6.448764037601139
2025-05-27,long,-100.00000000000418,loss,sl,2,1,2025,2025-05,3337.675,5.225808984065007
2025-05-28,long,-99.99999999999818,loss,sl,22,2,2025,2025-05,3285.2555,7.149092686942953
2025-06-04,long,96.98311041561526,win,sl,8,2,2025,2025-06,3350.125,6.189449176818738
2025-06-05,long,-100.00000000000088,loss,sl,3,3,2025,2025-06,3370.0025,5.935275458123617
2025-06-05,long,-99.99999999999974,loss,sl,7,3,2025,2025-06,3370.0025,5.194866785798708
2025-06-09,long,121.60407923063016,win,sl,12,0,2025,2025-06,3313.7315,5.863094573546013
2025-06-10,short,-100.00000000000382,loss,sl,9,1,2025,2025-06,3329.63,5.857545246670501
2025-06-11,long,138.78415948564765,win,sl,7,2,2025,2025-06,3336.5385,4.676029478255509
2025-06-23,short,250.0,win,tp,6,0,2025,2025-06,3359.36,4.988406075434185
2025-06-23,short,250.0,win,tp,7,0,2025,2025-06,3357.76,4.959692569576747
2025-06-26,short,-99.99999999999521,loss,sl,1,3,2025,2025-06,3335.4435,4.180561016696829
2025-06-26,short,186.22412557857507,win,sl,11,3,2025,2025-06,3335.4435,4.038693917650556
2025-07-02,long,127.2133674020319,win,sl,5,2,2025,2025-07,3336.825,4.534924520578771
2025-07-02,short,-100.00000000000003,loss,sl,17,2,2025,2025-07,3349.795,5.507554834065102
2025-07-08,short,180.34107749591038,win,sl,2,1,2025,2025-07,3338.985,5.723626362966417
2025-07-10,short,-100.00000000000402,loss,sl,19,3,2025,2025-07,3325.1465,3.4500584323180625
2025-07-10,long,250.0,win,tp,20,3,2025,2025-07,3322.275,2.9862509992043864
2025-07-10,short,-99.99999999999604,loss,sl,20,3,2025,2025-07,3325.1465,2.7198031574772528
2025-07-14,long,114.83354546253699,win,sl,4,0,2025,2025-07,3352.9065,3.649080038257577
2025-07-15,long,-100.00000000000284,loss,sl,9,1,2025,2025-07,3360.31,4.554533891148692
2025-07-17,long,-100.00000000000087,loss,sl,1,3,2025,2025-07,3335.7065,5.699480074721984
2025-07-17,long,-99.99999999999906,loss,sl,1,3,2025,2025-07,3337.865,5.480231497956135
2025-07-17,short,-100.00000000000267,loss,sl,20,3,2025,2025-07,3340.0185,7.336428739066181
2025-07-23,long,-99.99999999999964,loss,sl,12,2,2025,2025-07,3423.655,4.470183897334225
2025-07-29,short,-99.9999999999998,loss,sl,0,1,2025,2025-07,3317.3015,4.566950784636456
2025-07-30,short,-100.00000000000205,loss,sl,5,2,2025,2025-07,3326.49,4.31230783469928
2025-08-05,long,250.0,win,tp,11,1,2025,2025-08,3351.7565,4.956618576309243
2025-08-05,long,-100.00000000000404,loss,sl,19,1,2025,2025-08,3379.062,5.505656462209349
2025-08-07,long,150.68790444159282,win,sl,10,3,2025,2025-08,3372.965,6.261540308476706
2025-08-12,short,-99.999999999999,loss,sl,18,1,2025,2025-08,3350.615,6.739025022206145
2025-08-13,short,-99.99999999999665,loss,sl,6,2,2025,2025-08,3355.7835,4.814367725135687
2025-08-14,long,-99.99999999999535,loss,sl,6,3,2025,2025-08,3357.0585,3.870581189819129
2025-08-19,short,-99.99999999999632,loss,sl,1,1,2025,2025-08,3334.94,3.9484920600718034
2025-08-19,short,250.0,win,tp,8,1,2025,2025-08,3338.56,3.8485322190678346
2025-08-21,long,-99.99999999999764,loss,sl,20,3,2025,2025-08,3337.605,3.3089773941970506
2025-09-03,long,-99.99999999999571,loss,sl,20,2,2025,2025-09,3562.285,5.252322865605718
2025-09-08,long,101.13949092432493,win,sl,18,0,2025,2025-09,3633.245,5.6738195295697045
2025-09-09,long,-100.000000000002,loss,sl,14,1,2025,2025-09,3642.695,8.761162247462659
2025-09-10,long,158.14349074860826,win,sl,6,2,2025,2025-09,3642.695,6.332027336652818
2025-09-10,long,177.18440396251685,win,sl,8,2,2025,2025-09,3642.695,5.832140691919176
2025-09-11,long,-99.99999999999794,loss,sl,10,3,2025,2025-09,3621.52,4.74454834819481
2025-09-15,long,-99.99999999999952,loss,sl,3,0,2025,2025-09,3641.82,3.7548259545192377
2025-09-16,long,-99.99999999999731,loss,sl,17,1,2025,2025-09,3686.17,5.120792190565363
2025-09-17,long,-100.00000000000419,loss,sl,2,2,2025,2025-09,3676.4315,5.254824505346967
2025-09-17,long,-100.0000000000048,loss,sl,5,2,2025,2025-09,3676.4315,3.8887322744342736
2025-09-18,long,-99.99999999999899,loss,sl,11,3,2025,2025-09,3664.0185,7.053694181803692
2025-09-18,short,250.0,win,tp,11,3,2025,2025-09,3671.1235,6.917358883103428
2025-09-18,long,-99.99999999999852,loss,sl,11,3,2025,2025-09,3664.0185,6.553648730839183
2025-10-06,long,-100.00000000000165,loss,sl,11,0,2025,2025-10,3928.8835,7.01363033348923
2025-10-06,long,-99.99999999999784,loss,sl,12,0,2025,2025-10,3932.825,7.0501567382399735
2025-10-07,long,250.0,win,tp,11,1,2025,2025-10,3960.945,6.871674210148698
2025-10-13,long,250.0,win,tp,19,0,2025,2025-10,4100.23,8.73730211163844
2025-10-14,long,98.3669827971176,win,sl,7,1,2025,2025-10,4100.23,11.209682892877861
2025-10-20,long,-99.9999999999984,loss,sl,6,0,2025,2025-10,4228.16,22.139785701292922
2025-10-20,long,250.0,win,tp,6,0,2025,2025-10,4228.16,20.744338077893794
2025-10-22,short,250.0,win,tp,5,2,2025,2025-10,4150.75,19.25371780537256
2025-10-22,short,250.0,win,tp,5,2,2025,2025-10,4150.75,18.19978474034676
2025-10-23,long,161.34716039720936,win,sl,11,3,2025,2025-10,4107.255,17.096590750071126
2025-10-30,short,-100.00000000000142,loss,sl,20,3,2025,2025-10,4025.735,12.286703358538313
2025-11-05,short,102.43543146565686,win,sl,18,2,2025,2025-11,3989.69,9.183108349802378
2025-11-06,long,250.0,win,tp,16,3,2025,2025-11,3978.66,9.267780733808452
2025-11-06,short,-99.99999999999952,loss,sl,18,3,2025,2025-11,3989.69,8.696357417177794
2025-11-11,long,-99.9999999999933,loss,sl,12,1,2025,2025-11,4137.22,5.946258198473004
2025-11-13,long,-100.00000000000273,loss,sl,15,3,2025,2025-11,4192.477,13.691620741459328
2025-11-17,long,-99.99999999999949,loss,sl,3,0,2025,2025-11,4077.903,12.882133346900057
2025-11-19,long,94.18430042846929,win,sl,16,2,2025,2025-11,4069.96,12.403462958673424
2025-11-27,long,250.0,win,tp,12,3,2025,2025-11,4154.855,5.3990576886676305
2025-12-02,long,-99.99999999999912,loss,sl,4,1,2025,2025-12,4215.6085,7.435660639983391
2025-12-02,long,-100.00000000000004,loss,sl,4,1,2025,2025-12,4215.6085,7.096327737127464
2025-12-04,long,-99.99999999999733,loss,sl,12,3,2025,2025-12,4194.7135,8.106173371656258
2025-12-04,long,190.7504181205512,win,sl,19,3,2025,2025-12,4206.595,8.452855755957803
2025-12-08,long,90.00559957246342,win,sl,5,0,2025,2025-12,4206.595,5.340923793155654
2025-12-11,long,-99.99999999999842,loss,sl,11,3,2025,2025-12,4211.85,5.279327324872694
2025-12-11,long,93.44674706491347,win,sl,13,3,2025,2025-12,4204.74,5.852521827453336
2025-12-24,long,95.44156946359803,win,sl,8,2,2025,2025-12,4478.975,10.703139410900206
2026-01-06,long,136.68053815057567,win,sl,10,1,2026,2026-01,4449.5615,7.331594150432703
2026-01-07,long,-99.99999999999609,loss,sl,5,2,2026,2026-01,4463.3935,6.54669945961021
2026-01-07,long,-99.99999999999585,loss,sl,5,2,2026,2026-01,4442.665,7.726861229141243
2026-01-08,long,-100.00000000000301,loss,sl,1,3,2026,2026-01,4443.36,7.318991774665626
2026-01-08,long,-99.99999999999694,loss,sl,11,3,2026,2026-01,4423.47,6.565906143341836
2026-01-08,short,-99.99999999999922,loss,sl,14,3,2026,2026-01,4435.48,9.166740204268606
2026-01-12,long,250.0,win,tp,12,0,2026,2026-01,4579.545,7.23421693369657
2026-01-13,long,129.14143567016816,win,sl,1,1,2026,2026-01,4579.545,9.81722777402704
